[0.24028517305850983, 0.9707023501396179, 0.21978731453418732, -0.9755477905273438, -0.705230712890625, -0.6059134006500244];[0.49318641424179077, 0.8699236512184143, 0.25966760516166687, -0.9656980633735657, -2.0022292137145996, 1.0688085556030273];1
[0.49318641424179077, 0.8699236512184143, 0.25966760516166687, -0.9656980633735657, -2.0022292137145996, 1.0688085556030273];[0.8503905534744263, 0.5261519551277161, 0.5972808003425598, -0.8020321726799011, -2.941681385040283, 2.7029166221618652];0
[0.8503905534744263, 0.5261519551277161, 0.5972808003425598, -0.8020321726799011, -2.941681385040283, 2.7029166221618652];[0.9966545104980469, -0.08173007518053055, 0.9649641513824463, -0.2623817026615143, -3.278050661087036, 3.715258836746216];0
[0.9966545104980469, -0.08173007518053055, 0.9649641513824463, -0.2623817026615143, -3.278050661087036, 3.715258836746216];[0.7722264528274536, -0.6353474259376526, 0.9133602380752563, 0.4071524441242218, -2.6426687240600586, 2.8546342849731445];0
[0.7722264528274536, -0.6353474259376526, 0.9133602380752563, 0.4071524441242218, -2.6426687240600586, 2.8546342849731445];[0.44218459725379944, -0.8969240784645081, 0.6604858040809631, 0.7508385181427002, -1.5496870279312134, 1.4095231294631958];1
[0.44218459725379944, -0.8969240784645081, 0.6604858040809631, 0.7508385181427002, -1.5496870279312134, 1.4095231294631958];[0.2795981466770172, -0.9601171016693115, 0.573052167892456, 0.8195189237594604, -0.18832428753376007, -0.26880720257759094];0
[0.2795981466770172, -0.9601171016693115, 0.573052167892456, 0.8195189237594604, -0.18832428753376007, -0.26880720257759094];[0.35283124446868896, -0.9356869459152222, 0.6917796730995178, 0.7221086025238037, 0.9547806978225708, -1.2692878246307373];2
[0.35283124446868896, -0.9356869459152222, 0.6917796730995178, 0.7221086025238037, 0.9547806978225708, -1.2692878246307373];[0.622560977935791, -0.7825713157653809, 0.9136606454849243, 0.4064778685569763, 2.129652738571167, -2.597105026245117];1
[0.622560977935791, -0.7825713157653809, 0.9136606454849243, 0.4064778685569763, 2.129652738571167, -2.597105026245117];[0.9220978021621704, -0.3869568407535553, 0.987127959728241, -0.15993238985538483, 2.780416250228882, -3.005526542663574];2
[0.9220978021621704, -0.3869568407535553, 0.987127959728241, -0.15993238985538483, 2.780416250228882, -3.005526542663574];[0.9850896000862122, 0.1720421463251114, 0.754352867603302, -0.6564691662788391, 2.788933038711548, -2.324274778366089];1
[0.9850896000862122, 0.1720421463251114, 0.754352867603302, -0.6564691662788391, 2.788933038711548, -2.324274778366089];[0.7837973237037659, 0.6210166811943054, 0.5172496438026428, -0.8558345437049866, 2.0872628688812256, -0.717835545539856];1
[0.7837973237037659, 0.6210166811943054, 0.5172496438026428, -0.8558345437049866, 2.0872628688812256, -0.717835545539856];[0.5492573976516724, 0.8356532454490662, 0.5170723795890808, -0.855941653251648, 1.06041419506073, 0.6937715411186218];0
[0.5492573976516724, 0.8356532454490662, 0.5170723795890808, -0.855941653251648, 1.06041419506073, 0.6937715411186218];[0.4878087341785431, 0.872950553894043, 0.7625218629837036, -0.6469624042510986, -0.35052061080932617, 2.5161378383636475];2
[0.4878087341785431, 0.872950553894043, 0.7625218629837036, -0.6469624042510986, -0.35052061080932617, 2.5161378383636475];[0.6559381484985352, 0.754814624786377, 0.9993106126785278, -0.03712479770183563, -1.653275728225708, 4.045082092285156];2
[0.6559381484985352, 0.754814624786377, 0.9993106126785278, -0.03712479770183563, -1.653275728225708, 4.045082092285156];[0.8993761539459229, 0.43717560172080994, 0.6972755789756775, 0.7168031930923462, -2.2723388671875, 4.0906829833984375];1
[0.8993761539459229, 0.43717560172080994, 0.6972755789756775, 0.7168031930923462, -2.2723388671875, 4.0906829833984375];[0.9997912049293518, -0.020433690398931503, 0.045309580862522125, 0.99897301197052, -2.3943393230438232, 3.0621683597564697];1
[0.9997912049293518, -0.020433690398931503, 0.045309580862522125, 0.99897301197052, -2.3943393230438232, 3.0621683597564697];[0.8835746645927429, -0.4682903587818146, -0.43499112129211426, 0.9004347324371338, -2.197136402130127, 1.8442893028259277];2
[0.8835746645927429, -0.4682903587818146, -0.43499112129211426, 0.9004347324371338, -2.197136402130127, 1.8442893028259277];[0.6530519723892212, -0.757313072681427, -0.6134012341499329, 0.7897714376449585, -1.4504319429397583, 0.24971963465213776];1
[0.6530519723892212, -0.757313072681427, -0.6134012341499329, 0.7897714376449585, -1.4504319429397583, 0.24971963465213776];[0.5021427273750305, -0.8647847771644592, -0.520918607711792, 0.8536063432693481, -0.36493033170700073, -1.3781564235687256];1
[0.5021427273750305, -0.8647847771644592, -0.520918607711792, 0.8536063432693481, -0.36493033170700073, -1.3781564235687256];[0.5453050136566162, -0.8382377028465271, -0.10467999428510666, 0.9945059418678284, 0.8884077668190002, -3.0780081748962402];1
[0.5453050136566162, -0.8382377028465271, -0.10467999428510666, 0.9945059418678284, 0.8884077668190002, -3.0780081748962402];[0.7801113128662109, -0.6256406903266907, 0.6659925580024719, 0.7459583878517151, 2.2876415252685547, -5.304286956787109];0
[0.7801113128662109, -0.6256406903266907, 0.6659925580024719, 0.7459583878517151, 2.2876415252685547, -5.304286956787109];[0.9932653307914734, -0.11586174368858337, 0.9253454804420471, -0.3791249692440033, 3.0770092010498047, -6.525007247924805];0
[0.9932653307914734, -0.11586174368858337, 0.9253454804420471, -0.3791249692440033, 3.0770092010498047, -6.525007247924805];[0.9026763439178467, 0.4303200840950012, 0.04129258170723915, -0.9991471171379089, 2.4357898235321045, -4.712336540222168];1
[0.9026763439178467, 0.4303200840950012, 0.04129258170723915, -0.9991471171379089, 2.4357898235321045, -4.712336540222168];[0.6560260653495789, 0.7547382712364197, -0.6728261709213257, -0.7398006319999695, 1.6394360065460205, -3.132266044616699];0
[0.6560260653495789, 0.7547382712364197, -0.6728261709213257, -0.7398006319999695, 1.6394360065460205, -3.132266044616699];[0.4641847312450409, 0.8857384324073792, -0.9419121146202087, -0.3358594477176666, 0.6646469235420227, -1.7963156700134277];0
[0.4641847312450409, 0.8857384324073792, -0.9419121146202087, -0.3358594477176666, 0.6646469235420227, -1.7963156700134277];[0.444748193025589, 0.895655632019043, -0.9917706251144409, -0.12802733480930328, -0.4477088153362274, -0.35560205578804016];1
[0.444748193025589, 0.895655632019043, -0.9917706251144409, -0.12802733480930328, -0.4477088153362274, -0.35560205578804016];[0.6114714741706848, 0.7912665009498596, -0.9809331297874451, -0.1943456530570984, -1.497558355331421, 1.0120317935943604];1
[0.6114714741706848, 0.7912665009498596, -0.9809331297874451, -0.1943456530570984, -1.497558355331421, 1.0120317935943604];[0.8601085543632507, 0.5101109743118286, -0.8744322657585144, -0.4851476848125458, -2.207932472229004, 2.079409599304199];0
[0.8601085543632507, 0.5101109743118286, -0.8744322657585144, -0.4851476848125458, -2.207932472229004, 2.079409599304199];[0.9978068470954895, 0.066192626953125, -0.5240917801856995, -0.8516618013381958, -2.389832019805908, 3.019893169403076];0
[0.9978068470954895, 0.066192626953125, -0.5240917801856995, -0.8516618013381958, -2.389832019805908, 3.019893169403076];[0.9256463646888733, -0.37838974595069885, 0.1262531578540802, -0.9919980764389038, -2.097043037414551, 3.703416109085083];0
[0.9256463646888733, -0.37838974595069885, 0.1262531578540802, -0.9919980764389038, -2.097043037414551, 3.703416109085083];[0.7285757660865784, -0.684965193271637, 0.780191957950592, -0.6255401968955994, -1.518955111503601, 3.861910343170166];0
[0.7285757660865784, -0.684965193271637, 0.780191957950592, -0.6255401968955994, -1.518955111503601, 3.861910343170166];[0.5554674863815308, -0.8315382599830627, 0.99739009141922, 0.07220146805047989, -0.681791365146637, 3.4634103775024414];1
[0.5554674863815308, -0.8315382599830627, 0.99739009141922, 0.07220146805047989, -0.681791365146637, 3.4634103775024414];[0.5513548851013184, -0.8342708349227905, 0.8143743872642517, 0.5803398489952087, 0.66582190990448, 1.9168721437454224];0
[0.5513548851013184, -0.8342708349227905, 0.8143743872642517, 0.5803398489952087, 0.66582190990448, 1.9168721437454224];[0.7400954961776733, -0.672501802444458, 0.6399492621421814, 0.7684171795845032, 1.8058147430419922, 0.6011336445808411];2
[0.7400954961776733, -0.672501802444458, 0.6399492621421814, 0.7684171795845032, 1.8058147430419922, 0.6011336445808411];[0.9648786783218384, -0.26269587874412537, 0.7041333913803101, 0.7100676894187927, 2.812649726867676, -1.4322842359542847];0
[0.9648786783218384, -0.26269587874412537, 0.7041333913803101, 0.7100676894187927, 2.812649726867676, -1.4322842359542847];[0.9512612223625183, 0.3083862364292145, 0.916488766670227, 0.4000604748725891, 2.8452742099761963, -2.158637046813965];2
[0.9512612223625183, 0.3083862364292145, 0.916488766670227, 0.4000604748725891, 2.8452742099761963, -2.158637046813965];[0.6738601326942444, 0.7388589382171631, 0.999829888343811, -0.018442824482917786, 2.2248687744140625, -1.953944206237793];1
[0.6738601326942444, 0.7388589382171631, 0.999829888343811, -0.018442824482917786, 2.2248687744140625, -1.953944206237793];[0.40018001198768616, 0.9164365530014038, 0.959770679473877, -0.28078514337539673, 1.0119199752807617, -0.6577175855636597];2
[0.40018001198768616, 0.9164365530014038, 0.959770679473877, -0.28078514337539673, 1.0119199752807617, -0.6577175855636597];[0.32246094942092896, 0.9465827941894531, 0.9517181515693665, -0.3069732189178467, -0.18287144601345062, 0.3815944790840149];1
[0.32246094942092896, 0.9465827941894531, 0.9517181515693665, -0.3069732189178467, -0.18287144601345062, 0.3815944790840149];[0.4649042785167694, 0.8853609561920166, 0.9910501837730408, -0.13348986208438873, -1.355119228363037, 1.3845182657241821];1
[0.4649042785167694, 0.8853609561920166, 0.9910501837730408, -0.13348986208438873, -1.355119228363037, 1.3845182657241821];[0.7474477291107178, 0.6643205881118774, 0.982188880443573, 0.18789635598659515, -2.1963138580322266, 1.754856824874878];0
[0.9998094439506531, 0.019521670415997505, 0.9977200031280518, -0.06748887151479721, 0.07152695953845978, 0.07513688504695892];[0.9998646378517151, 0.016452571377158165, 0.9999544024467468, -0.009549451991915703, -0.0995793268084526, 0.49388203024864197];2
[0.9998646378517151, 0.016452571377158165, 0.9999544024467468, -0.009549451991915703, -0.0995793268084526, 0.49388203024864197];[0.9999587535858154, 0.009085576049983501, 0.9985780119895935, 0.05331027880311012, 0.029126713052392006, 0.12344300746917725];0
[0.9999587535858154, 0.009085576049983501, 0.9985780119895935, 0.05331027880311012, 0.029126713052392006, 0.12344300746917725];[0.999998927116394, 0.0014658489963039756, 0.9942882061004639, 0.10672854632139206, -0.10184790194034576, 0.40162694454193115];2
[0.999998927116394, 0.0014658489963039756, 0.9942882061004639, 0.10672854632139206, -0.10184790194034576, 0.40162694454193115];[0.9995818734169006, -0.02891438640654087, 0.9786469340324402, 0.2055484503507614, -0.192446768283844, 0.5768900513648987];2
[0.9995818734169006, -0.02891438640654087, 0.9786469340324402, 0.2055484503507614, -0.192446768283844, 0.5768900513648987];[0.9974920749664307, -0.07077848166227341, 0.9469567537307739, 0.3213609755039215, -0.21460504829883575, 0.5977696180343628];2
[0.9974920749664307, -0.07077848166227341, 0.9469567537307739, 0.3213609755039215, -0.21460504829883575, 0.5977696180343628];[0.993972659111023, -0.10962840914726257, 0.9066622853279114, 0.42185723781585693, -0.16500134766101837, 0.4627673029899597];2
[0.993972659111023, -0.10962840914726257, 0.9066622853279114, 0.42185723781585693, -0.16500134766101837, 0.4627673029899597];[0.9911320805549622, -0.13288035988807678, 0.8753756880760193, 0.4834432601928711, -0.06334283202886581, 0.21499331295490265];2
[0.9911320805549622, -0.13288035988807678, 0.8753756880760193, 0.4834432601928711, -0.06334283202886581, 0.21499331295490265];[0.992652416229248, -0.12100065499544144, 0.8844033479690552, 0.46672338247299194, 0.1802028864622116, -0.40041396021842957];1
[0.992652416229248, -0.12100065499544144, 0.8844033479690552, 0.46672338247299194, 0.1802028864622116, -0.40041396021842957];[0.9979234933853149, -0.06441068649291992, 0.9391734600067139, 0.3434430956840515, 0.37441498041152954, -0.9221992492675781];1
[0.9979234933853149, -0.06441068649291992, 0.9391734600067139, 0.3434430956840515, 0.37441498041152954, -0.9221992492675781];[0.9997856616973877, 0.020702535286545753, 0.9912264943122864, 0.13217420876026154, 0.4536207616329193, -1.2085858583450317];1
[0.9997856616973877, 0.020702535286545753, 0.9912264943122864, 0.13217420876026154, 0.4536207616329193, -1.2085858583450317];[0.9928776621818542, 0.11913836747407913, 0.9896478056907654, -0.1435171663761139, 0.5031997561454773, -1.4911257028579712];0
[0.9928776621818542, 0.11913836747407913, 0.9896478056907654, -0.1435171663761139, 0.5031997561454773, -1.4911257028579712];[0.9782511591911316, 0.2074238806962967, 0.90678870677948, -0.4215853810310364, 0.36393147706985474, -1.356789231300354];0
[0.9782511591911316, 0.2074238806962967, 0.90678870677948, -0.4215853810310364, 0.36393147706985474, -1.356789231300354];[0.9674243330955505, 0.25316035747528076, 0.7868520617485046, -0.6171416640281677, 0.09302492439746857, -0.9052003026008606];0
[0.9674243330955505, 0.25316035747528076, 0.7868520617485046, -0.6171416640281677, 0.09302492439746857, -0.9052003026008606];[0.9703719019889832, 0.24161623418331146, 0.7054955363273621, -0.7087143659591675, -0.20918183028697968, -0.3102544844150543];0
[0.9703719019889832, 0.24161623418331146, 0.7054955363273621, -0.7087143659591675, -0.20918183028697968, -0.3102544844150543];[0.9865008592605591, 0.16375616192817688, 0.7258856892585754, -0.6878153681755066, -0.5687794089317322, 0.5881989002227783];1
[0.9865008592605591, 0.16375616192817688, 0.7258856892585754, -0.6878153681755066, -0.5687794089317322, 0.5881989002227783];[0.9996672868728638, 0.02579399198293686, 0.8457148671150208, -0.5336350202560425, -0.789740264415741, 1.3269572257995605];1
[0.9996672868728638, 0.02579399198293686, 0.8457148671150208, -0.5336350202560425, -0.789740264415741, 1.3269572257995605];[0.9887216091156006, -0.14976495504379272, 0.976452112197876, -0.21573424339294434, -0.930223286151886, 2.050607681274414];2
[0.9887216091156006, -0.14976495504379272, 0.976452112197876, -0.21573424339294434, -0.930223286151886, 2.050607681274414];[0.9474322199821472, -0.3199564516544342, 0.9767090082168579, 0.2145681530237198, -0.770000696182251, 2.175971031188965];2
[0.9474322199821472, -0.3199564516544342, 0.9767090082168579, 0.2145681530237198, -0.770000696182251, 2.175971031188965];[0.9055095314979553, -0.42432594299316406, 0.8192929029464722, 0.5733752250671387, -0.32056161761283875, 1.6896625757217407];2
[0.9055095314979553, -0.42432594299316406, 0.8192929029464722, 0.5733752250671387, -0.32056161761283875, 1.6896625757217407];[0.911865234375, -0.4104897081851959, 0.690110981464386, 0.7237035632133484, 0.46472054719924927, 0.28508201241493225];0
[0.911865234375, -0.4104897081851959, 0.690110981464386, 0.7237035632133484, 0.46472054719924927, 0.28508201241493225];[0.9599812626838684, -0.28006428480148315, 0.7051244378089905, 0.709083616733551, 0.8982512950897217, -0.4778492748737335];2
[0.9599812626838684, -0.28006428480148315, 0.7051244378089905, 0.709083616733551, 0.8982512950897217, -0.4778492748737335];[0.9977693557739258, -0.06675557047128677, 0.825722336769104, 0.5640767812728882, 1.2271567583084106, -1.3610543012619019];1
[0.9977693557739258, -0.06675557047128677, 0.825722336769104, 0.5640767812728882, 1.2271567583084106, -1.3610543012619019];[0.9850960969924927, 0.17200475931167603, 0.953410804271698, 0.301675021648407, 1.113446831703186, -1.4785103797912598];2
[0.9850960969924927, 0.17200475931167603, 0.953410804271698, 0.301675021648407, 1.113446831703186, -1.4785103797912598];[0.9275835156440735, 0.37361592054367065, 0.9997288584709167, -0.023284535855054855, 0.9358477592468262, -1.728118658065796];0
[0.9275835156440735, 0.37361592054367065, 0.9997288584709167, -0.023284535855054855, 0.9358477592468262, -1.728118658065796];[0.870467483997345, 0.49222588539123535, 0.9509062170982361, -0.3094791769981384, 0.34895405173301697, -1.1221400499343872];1
[0.870467483997345, 0.49222588539123535, 0.9509062170982361, -0.3094791769981384, 0.34895405173301697, -1.1221400499343872];[0.8764950037002563, 0.481410950422287, 0.9121910929679871, -0.4097650349140167, -0.47122129797935486, 0.05832480639219284];2
[0.8764950037002563, 0.481410950422287, 0.9121910929679871, -0.4097650349140167, -0.47122129797935486, 0.05832480639219284];[0.940814733505249, 0.33892133831977844, 0.946614682674408, -0.3223673105239868, -1.062835931777954, 0.8517510294914246];1
[0.940814733505249, 0.33892133831977844, 0.946614682674408, -0.3223673105239868, -1.062835931777954, 0.8517510294914246];[0.9966368675231934, 0.08194450289011002, 0.9976379871368408, -0.06869124621152878, -1.5145090818405151, 1.6589927673339844];2
[0.9966368675231934, 0.08194450289011002, 0.9976379871368408, -0.06869124621152878, -1.5145090818405151, 1.6589927673339844];[0.9765000343322754, -0.21551711857318878, 0.9675918221473694, 0.25251951813697815, -1.4063442945480347, 1.4704670906066895];1
[0.9765000343322754, -0.21551711857318878, 0.9675918221473694, 0.25251951813697815, -1.4063442945480347, 1.4704670906066895];[0.9041549563407898, -0.4272046387195587, 0.9012354016304016, 0.43332985043525696, -0.78985595703125, 0.40595686435699463];0
[0.9041549563407898, -0.4272046387195587, 0.9012354016304016, 0.43332985043525696, -0.78985595703125, 0.40595686435699463];[0.8674353957176208, -0.497549831867218, 0.9181017875671387, 0.39634475111961365, 0.009489960968494415, -0.8123922944068909];0
[0.8674353957176208, -0.497549831867218, 0.9181017875671387, 0.39634475111961365, 0.009489960968494415, -0.8123922944068909];[0.9053932428359985, -0.42457398772239685, 0.991357684135437, 0.13118645548820496, 0.7911405563354492, -1.8967541456222534];0
[0.9053932428359985, -0.42457398772239685, 0.991357684135437, 0.13118645548820496, 0.7911405563354492, -1.8967541456222534];[0.9725713729858398, -0.23260465264320374, 0.9604624509811401, -0.27840954065322876, 1.1908295154571533, -2.131800651550293];1
[0.9725713729858398, -0.23260465264320374, 0.9604624509811401, -0.27840954065322876, 1.1908295154571533, -2.131800651550293];[0.9999997019767761, 0.0007590013556182384, 0.8008407354354858, -0.5988773703575134, 1.1130791902542114, -1.3817821741104126];2
[0.9999997019767761, 0.0007590013556182384, 0.8008407354354858, -0.5988773703575134, 1.1130791902542114, -1.3817821741104126];[0.976817786693573, 0.21407240629196167, 0.6443429589271545, -0.7647366523742676, 0.9916850328445435, -0.8454566597938538];0
[0.976817786693573, 0.21407240629196167, 0.6443429589271545, -0.7647366523742676, 0.9916850328445435, -0.8454566597938538];[0.9365482330322266, 0.3505387008190155, 0.6188158392906189, -0.7855360507965088, 0.4012671411037445, 0.5341852903366089];2
[0.9365482330322266, 0.3505387008190155, 0.6188158392906189, -0.7855360507965088, 0.4012671411037445, 0.5341852903366089];[0.9334935545921326, 0.35859414935112, 0.7935256361961365, -0.6085367798805237, -0.3238825500011444, 1.9472911357879639];2
[0.9334935545921326, 0.35859414935112, 0.7935256361961365, -0.6085367798805237, -0.3238825500011444, 1.9472911357879639];[0.9729441404342651, 0.23104044795036316, 0.9899781942367554, -0.14122040569782257, -0.9695028066635132, 3.080026865005493];2
[0.9729441404342651, 0.23104044795036316, 0.9899781942367554, -0.14122040569782257, -0.9695028066635132, 3.080026865005493];[0.9999569654464722, 0.00927633699029684, 0.8713442087173462, 0.4906722903251648, -1.1824568510055542, 3.282193899154663];2
[0.9999569654464722, 0.00927633699029684, 0.8713442087173462, 0.4906722903251648, -1.1824568510055542, 3.282193899154663];[0.9804204702377319, -0.19691555202007294, 0.4727869927883148, 0.881176769733429, -0.8548384308815002, 2.2982072830200195];1
[0.9804204702377319, -0.19691555202007294, 0.4727869927883148, 0.881176769733429, -0.8548384308815002, 2.2982072830200195];[0.9505501985549927, -0.3105708658695221, 0.17641302943229675, 0.9843162298202515, -0.3181399703025818, 0.8529572486877441];0
[0.9505501985549927, -0.3105708658695221, 0.17641302943229675, 0.9843162298202515, -0.3181399703025818, 0.8529572486877441];[0.9476013779640198, -0.3194551467895508, 0.14963561296463013, 0.9887412190437317, 0.22421148419380188, -0.5806384682655334];0
[0.9476013779640198, -0.3194551467895508, 0.14963561296463013, 0.9887412190437317, 0.22421148419380188, -0.5806384682655334];[0.9744849801063538, -0.2244526594877243, 0.39900997281074524, 0.9169465899467468, 0.7611180543899536, -2.023078441619873];0
[0.9744849801063538, -0.2244526594877243, 0.39900997281074524, 0.9169465899467468, 0.7611180543899536, -2.023078441619873];[0.9988958239555359, -0.04698050394654274, 0.7802315354347229, 0.6254907846450806, 1.0008578300476074, -2.7622950077056885];2
[0.9988958239555359, -0.04698050394654274, 0.7802315354347229, 0.6254907846450806, 1.0008578300476074, -2.7622950077056885];[0.9839780926704407, 0.17828941345214844, 0.9995278120040894, 0.030727701261639595, 1.188873052597046, -3.534794569015503];0
[0.9839780926704407, 0.17828941345214844, 0.9995278120040894, 0.030727701261639595, 1.188873052597046, -3.534794569015503];[0.9298917651176453, 0.3678331971168518, 0.8122050762176514, -0.5833720564842224, 0.7104446291923523, -2.8420352935791016];1
[0.9298917651176453, 0.3678331971168518, 0.8122050762176514, -0.5833720564842224, 0.7104446291923523, -2.8420352935791016];[0.906502902507782, 0.42219963669776917, 0.5067954063415527, -0.862066388130188, -0.11828935891389847, -1.3006930351257324];2
[0.906502902507782, 0.42219963669776917, 0.5067954063415527, -0.862066388130188, -0.11828935891389847, -1.3006930351257324];[0.9402997493743896, 0.34034743905067444, 0.38820338249206543, -0.9215736985206604, -0.7401483058929443, -0.036316175013780594];1
[0.9402997493743896, 0.34034743905067444, 0.38820338249206543, -0.9215736985206604, -0.7401483058929443, -0.036316175013780594];[0.9896501898765564, 0.14350101351737976, 0.5121127963066101, -0.8589181900024414, -1.2519309520721436, 1.3980796337127686];2
[0.9896501898765564, 0.14350101351737976, 0.5121127963066101, -0.8589181900024414, -1.2519309520721436, 1.3980796337127686];[0.9907823204994202, -0.13546350598335266, 0.808125913143158, -0.5890097618103027, -1.4985774755477905, 2.5673391819000244];2
[0.9907823204994202, -0.13546350598335266, 0.808125913143158, -0.5890097618103027, -1.4985774755477905, 2.5673391819000244];[0.9139308929443359, -0.40586987137794495, 0.9964916110038757, -0.08369262516498566, -1.2494027614593506, 2.748467206954956];1
[0.9139308929443359, -0.40586987137794495, 0.9964916110038757, -0.08369262516498566, -1.2494027614593506, 2.748467206954956];[0.8143709301948547, -0.5803446769714355, 0.9032873511314392, 0.42903605103492737, -0.7019789814949036, 2.3991732597351074];2
[0.8143709301948547, -0.5803446769714355, 0.9032873511314392, 0.42903605103492737, -0.7019789814949036, 2.3991732597351074];[0.776945948600769, -0.6295673251152039, 0.668315052986145, 0.7438783645629883, 0.10355624556541443, 1.5005344152450562];2
[0.776945948600769, -0.6295673251152039, 0.668315052986145, 0.7438783645629883, 0.10355624556541443, 1.5005344152450562];[0.8378179669380188, -0.5459496378898621, 0.5141724348068237, 0.8576868176460266, 0.9122943878173828, 0.4044055640697479];2
[0.8378179669380188, -0.5459496378898621, 0.5141724348068237, 0.8576868176460266, 0.9122943878173828, 0.4044055640697479];[0.949195384979248, -0.3146873116493225, 0.5636496543884277, 0.82601398229599, 1.6082592010498047, -0.9691632390022278];1
[0.949195384979248, -0.3146873116493225, 0.5636496543884277, 0.82601398229599, 1.6082592010498047, -0.9691632390022278];[0.9996036291122437, 0.02815272845327854, 0.7691490650177002, 0.6390694379806519, 1.801110863685608, -1.7331026792526245];2
[0.9996036291122437, 0.02815272845327854, 0.7691490650177002, 0.6390694379806519, 1.801110863685608, -1.7331026792526245];[0.9236829280853271, 0.3831577003002167, 0.9666125774383545, 0.25624242424964905, 1.7699103355407715, -2.4772534370422363];0
[0.9236829280853271, 0.3831577003002167, 0.9666125774383545, 0.25624242424964905, 1.7699103355407715, -2.4772534370422363];[0.7798426151275635, 0.6259756684303284, 0.9858905076980591, -0.16739153861999512, 0.9974165558815002, -1.6777080297470093];2
[0.7798426151275635, 0.6259756684303284, 0.9858905076980591, -0.16739153861999512, 0.9974165558815002, -1.6777080297470093];[0.7141223549842834, 0.7000209093093872, 0.927571177482605, -0.3736465573310852, -0.02487344853579998, -0.43771660327911377];2
[0.7141223549842834, 0.7000209093093872, 0.927571177482605, -0.3736465573310852, -0.02487344853579998, -0.43771660327911377];[0.778228223323822, 0.6279816031455994, 0.9314143061637878, -0.36396074295043945, -0.9256086349487305, 0.5370476841926575];1
[0.778228223323822, 0.6279816031455994, 0.9314143061637878, -0.36396074295043945, -0.9256086349487305, 0.5370476841926575];[0.9141439199447632, 0.4053897559642792, 0.984200656414032, -0.17705678939819336, -1.640233039855957, 1.3521863222122192];1
[0.9141439199447632, 0.4053897559642792, 0.984200656414032, -0.17705678939819336, -1.640233039855957, 1.3521863222122192];[0.9979368448257446, 0.06420335173606873, 0.9953505992889404, 0.09631836414337158, -1.8111624717712402, 1.2809569835662842];0
[0.9979368448257446, 0.06420335173606873, 0.9953505992889404, 0.09631836414337158, -1.8111624717712402, 1.2809569835662842];[0.9593454599380493, -0.28223443031311035, 0.948605477809906, 0.31646114587783813, -1.613885521888733, 0.8759890794754028];1
[0.9593454599380493, -0.28223443031311035, 0.948605477809906, 0.31646114587783813, -1.613885521888733, 0.8759890794754028];[0.8574967980384827, -0.5144893527030945, 0.9274305105209351, 0.3739955425262451, -0.8810309767723083, -0.29555413126945496];0
[0.8574967980384827, -0.5144893527030945, 0.9274305105209351, 0.3739955425262451, -0.8810309767723083, -0.29555413126945496];[0.7944087982177734, -0.6073834300041199, 0.9639636278152466, 0.26603400707244873, -0.23011478781700134, -0.8315544128417969];2
[0.7944087982177734, -0.6073834300041199, 0.9639636278152466, 0.26603400707244873, -0.23011478781700134, -0.8315544128417969];[0.8145003914833069, -0.5801630020141602, 0.9996576309204102, 0.026166319847106934, 0.5540191531181335, -1.5572271347045898];1
[0.8145003914833069, -0.5801630020141602, 0.9996576309204102, 0.026166319847106934, 0.5540191531181335, -1.5572271347045898];[0.9090368747711182, -0.4167156517505646, 0.9352379441261292, -0.35401979088783264, 1.2888263463974, -2.225963830947876];0
[0.9090368747711182, -0.4167156517505646, 0.9352379441261292, -0.35401979088783264, 1.2888263463974, -2.225963830947876];[0.9883098602294922, -0.15245868265628815, 0.7309685349464417, -0.6824111938476562, 1.4228404760360718, -1.5699552297592163];2
[0.9883098602294922, -0.15245868265628815, 0.7309685349464417, -0.6824111938476562, 1.4228404760360718, -1.5699552297592163];[0.9932385087013245, 0.11609158664941788, 0.5757290124893188, -0.8176406025886536, 1.2148168087005615, -0.4313156008720398];2
[0.9932385087013245, 0.11609158664941788, 0.5757290124893188, -0.8176406025886536, 1.2148168087005615, -0.4313156008720398];[0.9523778557777405, 0.30492040514945984, 0.6179050803184509, -0.7862526774406433, 0.6699415445327759, 0.9856054782867432];2
[0.9523778557777405, 0.30492040514945984, 0.6179050803184509, -0.7862526774406433, 0.6699415445327759, 0.9856054782867432];[0.9329862594604492, 0.3599119186401367, 0.8480887413024902, -0.5298542380332947, -0.10291708260774612, 2.4567630290985107];2
[0.9329862594604492, 0.3599119186401367, 0.8480887413024902, -0.5298542380332947, -0.10291708260774612, 2.4567630290985107];[0.9587080478668213, 0.28439217805862427, 0.9998683333396912, 0.016228659078478813, -0.6412562727928162, 3.1578171253204346];1
[0.9587080478668213, 0.28439217805862427, 0.9998683333396912, 0.016228659078478813, -0.6412562727928162, 3.1578171253204346];[0.9900776743888855, 0.1405213475227356, 0.8032633662223816, 0.5956239700317383, -0.7700129747390747, 2.917109966278076];1
[0.9900776743888855, 0.1405213475227356, 0.8032633662223816, 0.5956239700317383, -0.7700129747390747, 2.917109966278076];[0.9999704957008362, 0.007681821472942829, 0.44032108783721924, 0.8978403806686401, -0.5526829361915588, 1.8180322647094727];0
[0.9999704957008362, 0.007681821472942829, 0.44032108783721924, 0.8978403806686401, -0.5526829361915588, 1.8180322647094727];[0.9968372583389282, -0.07946965843439102, 0.20776964724063873, 0.9781777858734131, -0.31849947571754456, 0.645756185054779];0
